ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim4,programacion_trim4,programacion_acumulada_trim4,ejecutado_vigente_trim4,ejecutado_acumulado_trim4,porc_desvio_acum_trim4,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Cámara de Diputados,17,Formacion y Sancion Legislativa,0,Formacion y Sancion Legislativa,Indicador,375,Porcentaje de bancas ocupadas por mujeres en la Cámara de diputados del Congreso Nacional (ODS 5.5.1 -PPG),1187,Porcentaje,Suma: el total es la suma de las cantidades,0,42,42,,,,,"0,00",-,-,-,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso,19,Impresiones y Publicaciones Parlamentarias,0,Impresiones y Publicaciones Parlamentarias,Meta,139,Composición e Impresión de Papelería y Publicaciones Parlamentarias,70,Página,Suma: el total es la suma de las cantidades,60000000,60000000,60000000,16000000,60000000,2539570,9696997,,Atraso Corregible,Atraso Corregible,Dado la continuidad   de aislamiento social por el Covid/19   solamente en este Cuarto Trimestre 2020 se  sigue informando la impresion Parlamentaria para poder dar continuidad a las sesiones ordinarias de ambas Camaras. y Comerciales.-  *DAE (Diario de asuntos entrados Senado-Diputados).-  *BAE (Boletin de asuntos entrado- Senado-Diputados).-  *OD (Ordenes del dia Senado- Diputados).   *COMERCIALES   *Ejemplares   *Formularios   *Tarjetas.-,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,100,Investigaciones,146,Investigación Realizada,Suma: el total es la suma de las cantidades,180,180,180,45,180,25,88,,Otras Causas,Otras Causas,Pandemia COVID-19.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,722,Atención al Público,251,Persona Atendida,Suma: el total es la suma de las cantidades,200000,200000,200000,50000,200000,55043,244845,,Otras Causas,Otras Causas,Solicitud IFE.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1268,Actuaciones de Oficio,30,Caso,Suma: el total es la suma de las cantidades,187,187,187,50,187,2,59,,Otras Causas,Otras Causas,Pandemia COVID-19.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1269,Recepción de  Quejas Promovidas por los Ciudadanos,30,Caso,Suma: el total es la suma de las cantidades,10000,10000,10000,2500,10000,6489,18746,,Otras Causas,Otras Causas,Solicitud IFE.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3169,Difusión Radiofónica,1539,Programa Emitido,Suma: el total es la suma de las cantidades,52,52,52,13,52,0,13,,Otras Causas,Otras Causas,Pandemia COVID-19.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3778,Promoción de Objetivos de Desarrollo Sostenible,1156,Taller Realizado,Suma: el total es la suma de las cantidades,4,4,4,1,4,0,2,,Otras Causas,Otras Causas,Pandemia COVID-19.,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Indicador,70,Asistencia a Actividades de Promoción del Derecho a la Comunicación y a la Información,1436,Asistente por Actividad,Suma: el total es la suma de las cantidades,39,39,39,,,,,"0,00",-,-,-,Última actualización del ejercicio 2020: 11 Julio 2021.
2020,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,2852,Recepción de Presentaciones Promovidas por los Ciudadanos,607,Presentación,Suma: el total es la suma de las cantidades,2475,2520,2520,545,2520,510,1418,,Otras causas,Otras causas,"Las presentaciones  consignadas en la presente corresponden a las manifestaciones que recibió este organismo en relación con los siguientes universos a) 'Representaciones mediáticas consideradas inconvenientes' b)'Acceso y cumplimiento de las pautas fijadas por la normativa vigente en relación con canales, señales y frecuencias de radio' y c) 'Pedidos de capacitación y solicitudes de representación de las audiencias ante la autoridad d aplicación de la Ley.  La variación de la ejecución respecto de lo programado se fundamenta en que las presentaciones temáticas no dependen de una variable definida, sino que son producto de la coyuntura y de los hechos comunicacionales que ocurren en el país.",Última actualización del ejercicio 2020: 11 Julio 2021.
