Año,Mes,Mes_num,Dia,Dia_num,Accion,Tipo,Cantidad
2020,Noviembre,11,Domingo,7,Intervenciones SAMEC,Abuso sexual,5
2020,Noviembre,11,Domingo,7,Intervenciones SAMEC,Violencia de género,9
2020,Noviembre,11,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,243
2020,Noviembre,11,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Domingo,7,Llamadas,Abuso sexual,21
2020,Noviembre,11,Domingo,7,Llamadas,Violencia de género,159
2020,Noviembre,11,Domingo,7,Llamadas,Violencia familiar en curso,2052
2020,Noviembre,11,Domingo,7,Llamadas,Violencia familiar histórica,7
2020,Noviembre,11,Jueves,4,Intervenciones,Abuso sexual,5
2020,Noviembre,11,Jueves,4,Intervenciones,Violencia de género,54
2020,Noviembre,11,Jueves,4,Intervenciones,Violencia familiar en curso,523
2020,Noviembre,11,Jueves,4,Intervenciones,Violencia familiar histórica,10
2020,Noviembre,11,Jueves,4,Intervenciones SAMEC,Abuso sexual,0
2020,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia de género,5
2020,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,68
2020,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,1
2020,Noviembre,11,Jueves,4,Llamadas,Abuso sexual,5
2020,Noviembre,11,Jueves,4,Llamadas,Violencia de género,74
2020,Noviembre,11,Jueves,4,Llamadas,Violencia familiar en curso,748
2020,Noviembre,11,Jueves,4,Llamadas,Violencia familiar histórica,12
2020,Noviembre,11,Lunes,1,Intervenciones,Abuso sexual,9
2020,Noviembre,11,Lunes,1,Intervenciones,Violencia de género,79
2020,Noviembre,11,Lunes,1,Intervenciones,Violencia familiar en curso,756
2020,Noviembre,11,Lunes,1,Intervenciones,Violencia familiar histórica,6
2020,Noviembre,11,Lunes,1,Intervenciones SAMEC,Abuso sexual,2
2020,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia de género,14
2020,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,90
2020,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Lunes,1,Llamadas,Abuso sexual,12
2020,Noviembre,11,Lunes,1,Llamadas,Violencia de género,124
2020,Noviembre,11,Lunes,1,Llamadas,Violencia familiar en curso,1027
2020,Noviembre,11,Lunes,1,Llamadas,Violencia familiar histórica,8
2020,Noviembre,11,Martes,2,Intervenciones,Abuso sexual,4
2020,Noviembre,11,Martes,2,Intervenciones,Violencia de género,43
2020,Noviembre,11,Martes,2,Intervenciones,Violencia familiar en curso,456
2020,Noviembre,11,Martes,2,Intervenciones,Violencia familiar histórica,4
2020,Noviembre,11,Martes,2,Intervenciones SAMEC,Abuso sexual,1
2020,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia de género,2
2020,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,64
2020,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Martes,2,Llamadas,Abuso sexual,5
2020,Noviembre,11,Martes,2,Llamadas,Violencia de género,50
2020,Noviembre,11,Martes,2,Llamadas,Violencia familiar en curso,650
2020,Noviembre,11,Martes,2,Llamadas,Violencia familiar histórica,5
2020,Noviembre,11,Miércoles,3,Intervenciones,Abuso sexual,3
2020,Noviembre,11,Miércoles,3,Intervenciones,Violencia de género,48
2020,Noviembre,11,Miércoles,3,Intervenciones,Violencia familiar en curso,521
2020,Noviembre,11,Miércoles,3,Intervenciones,Violencia familiar histórica,7
2020,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Abuso sexual,1
2020,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia de género,5
2020,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,71
2020,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Miércoles,3,Llamadas,Abuso sexual,4
2020,Noviembre,11,Miércoles,3,Llamadas,Violencia de género,62
2020,Noviembre,11,Miércoles,3,Llamadas,Violencia familiar en curso,710
2020,Noviembre,11,Miércoles,3,Llamadas,Violencia familiar histórica,7
2020,Noviembre,11,Sábado,6,Intervenciones,Abuso sexual,11
2020,Noviembre,11,Sábado,6,Intervenciones,Violencia de género,82
2020,Noviembre,11,Sábado,6,Intervenciones,Violencia familiar en curso,940
2020,Noviembre,11,Sábado,6,Intervenciones,Violencia familiar histórica,1
2020,Noviembre,11,Sábado,6,Intervenciones SAMEC,Abuso sexual,1
2020,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia de género,10
2020,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,171
2020,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Sábado,6,Llamadas,Abuso sexual,14
2020,Noviembre,11,Sábado,6,Llamadas,Violencia de género,118
2020,Noviembre,11,Sábado,6,Llamadas,Violencia familiar en curso,1370
2020,Noviembre,11,Sábado,6,Llamadas,Violencia familiar histórica,2
2020,Noviembre,11,Viernes,5,Intervenciones,Abuso sexual,5
2020,Noviembre,11,Viernes,5,Intervenciones,Violencia de género,48
2020,Noviembre,11,Viernes,5,Intervenciones,Violencia familiar en curso,564
2020,Noviembre,11,Viernes,5,Intervenciones,Violencia familiar histórica,5
2020,Noviembre,11,Viernes,5,Intervenciones SAMEC,Abuso sexual,2
2020,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia de género,4
2020,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,85
2020,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Noviembre,11,Viernes,5,Llamadas,Abuso sexual,7
2020,Noviembre,11,Viernes,5,Llamadas,Violencia de género,69
2020,Noviembre,11,Viernes,5,Llamadas,Violencia familiar en curso,795
2020,Noviembre,11,Viernes,5,Llamadas,Violencia familiar histórica,5
2020,Diciembre,12,Domingo,7,Intervenciones,Abuso sexual,7
2020,Diciembre,12,Domingo,7,Intervenciones,Violencia de género,110
2020,Diciembre,12,Domingo,7,Intervenciones,Violencia familiar en curso,921
2020,Diciembre,12,Domingo,7,Intervenciones,Violencia familiar histórica,8
2020,Diciembre,12,Domingo,7,Intervenciones SAMEC,Abuso sexual,2
2020,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia de género,14
2020,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,158
2020,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Diciembre,12,Domingo,7,Llamadas,Abuso sexual,12
2020,Diciembre,12,Domingo,7,Llamadas,Violencia de género,158
2020,Diciembre,12,Domingo,7,Llamadas,Violencia familiar en curso,1285
2020,Diciembre,12,Domingo,7,Llamadas,Violencia familiar histórica,8
2020,Diciembre,12,Jueves,4,Intervenciones,Abuso sexual,8
2020,Diciembre,12,Jueves,4,Intervenciones,Violencia de género,66
2020,Diciembre,12,Jueves,4,Intervenciones,Violencia familiar en curso,795
2020,Diciembre,12,Jueves,4,Intervenciones,Violencia familiar histórica,9
2020,Diciembre,12,Jueves,4,Intervenciones SAMEC,Abuso sexual,6
2020,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia de género,7
2020,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,110
2020,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Diciembre,12,Jueves,4,Llamadas,Abuso sexual,16
2020,Diciembre,12,Jueves,4,Llamadas,Violencia de género,86
2020,Diciembre,12,Jueves,4,Llamadas,Violencia familiar en curso,1093
2020,Diciembre,12,Jueves,4,Llamadas,Violencia familiar histórica,9
2020,Diciembre,12,Lunes,1,Intervenciones,Abuso sexual,4
2020,Diciembre,12,Lunes,1,Intervenciones,Violencia de género,62
2020,Diciembre,12,Lunes,1,Intervenciones,Violencia familiar en curso,654
2020,Diciembre,12,Lunes,1,Intervenciones,Violencia familiar histórica,8
2020,Diciembre,12,Lunes,1,Intervenciones SAMEC,Abuso sexual,1
2020,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia de género,13
2020,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,108
2020,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Diciembre,12,Lunes,1,Llamadas,Abuso sexual,6
2020,Diciembre,12,Lunes,1,Llamadas,Violencia de género,93
2020,Diciembre,12,Lunes,1,Llamadas,Violencia familiar en curso,919
2020,Diciembre,12,Lunes,1,Llamadas,Violencia familiar histórica,8
2020,Diciembre,12,Martes,2,Intervenciones,Abuso sexual,6
2020,Diciembre,12,Martes,2,Intervenciones,Violencia de género,58
2020,Diciembre,12,Martes,2,Intervenciones,Violencia familiar en curso,665
2020,Diciembre,12,Martes,2,Intervenciones,Violencia familiar histórica,4
2020,Diciembre,12,Martes,2,Intervenciones SAMEC,Abuso sexual,2
2020,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia de género,6
2020,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,95
2020,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Diciembre,12,Martes,2,Llamadas,Abuso sexual,10
2020,Diciembre,12,Martes,2,Llamadas,Violencia de género,83
2020,Diciembre,12,Martes,2,Llamadas,Violencia familiar en curso,892
2020,Diciembre,12,Martes,2,Llamadas,Violencia familiar histórica,4
2020,Diciembre,12,Miércoles,3,Intervenciones,Abuso sexual,8
2020,Diciembre,12,Miércoles,3,Intervenciones,Violencia de género,64
2020,Diciembre,12,Miércoles,3,Intervenciones,Violencia familiar en curso,682
2020,Diciembre,12,Miércoles,3,Intervenciones,Violencia familiar histórica,8
2020,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Abuso sexual,0
2020,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia de género,10
2020,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,95
2020,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,2
2020,Diciembre,12,Miércoles,3,Llamadas,Abuso sexual,9
2020,Diciembre,12,Miércoles,3,Llamadas,Violencia de género,87
2020,Diciembre,12,Miércoles,3,Llamadas,Violencia familiar en curso,915
2020,Diciembre,12,Miércoles,3,Llamadas,Violencia familiar histórica,11
2020,Diciembre,12,Sábado,6,Intervenciones,Abuso sexual,12
2020,Diciembre,12,Sábado,6,Intervenciones,Violencia de género,64
2020,Diciembre,12,Sábado,6,Intervenciones,Violencia familiar en curso,756
2020,Diciembre,12,Sábado,6,Intervenciones,Violencia familiar histórica,6
2020,Diciembre,12,Sábado,6,Intervenciones SAMEC,Abuso sexual,2
2020,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia de género,4
2020,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,134
2020,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2020,Diciembre,12,Sábado,6,Llamadas,Abuso sexual,17
2020,Diciembre,12,Sábado,6,Llamadas,Violencia de género,87
2020,Diciembre,12,Sábado,6,Llamadas,Violencia familiar en curso,1064
2020,Diciembre,12,Sábado,6,Llamadas,Violencia familiar histórica,6
2020,Diciembre,12,Viernes,5,Intervenciones,Abuso sexual,17
2020,Diciembre,12,Viernes,5,Intervenciones,Violencia de género,53
2020,Diciembre,12,Viernes,5,Intervenciones,Violencia familiar en curso,824
2020,Diciembre,12,Viernes,5,Intervenciones,Violencia familiar histórica,5
2020,Diciembre,12,Viernes,5,Intervenciones SAMEC,Abuso sexual,5
2020,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia de género,2
2020,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,111
2020,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,1
2020,Diciembre,12,Viernes,5,Llamadas,Abuso sexual,23
2020,Diciembre,12,Viernes,5,Llamadas,Violencia de género,72
2020,Diciembre,12,Viernes,5,Llamadas,Violencia familiar en curso,1109
2020,Diciembre,12,Viernes,5,Llamadas,Violencia familiar histórica,7
2021,Enero,1,Domingo,7,Intervenciones,Abuso sexual,14
2021,Enero,1,Domingo,7,Intervenciones,Violencia de género,121
2021,Enero,1,Domingo,7,Intervenciones,Violencia familiar en curso,1173
2021,Enero,1,Domingo,7,Intervenciones,Violencia familiar histórica,1
2021,Enero,1,Domingo,7,Intervenciones SAMEC,Abuso sexual,5
2021,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia de género,17
2021,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,173
2021,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Domingo,7,Llamadas,Abuso sexual,22
2021,Enero,1,Domingo,7,Llamadas,Violencia de género,186
2021,Enero,1,Domingo,7,Llamadas,Violencia familiar en curso,1721
2021,Enero,1,Domingo,7,Llamadas,Violencia familiar histórica,1
2021,Enero,1,Jueves,4,Intervenciones,Abuso sexual,2
2021,Enero,1,Jueves,4,Intervenciones,Violencia de género,35
2021,Enero,1,Jueves,4,Intervenciones,Violencia familiar en curso,493
2021,Enero,1,Jueves,4,Intervenciones,Violencia familiar histórica,3
2021,Enero,1,Jueves,4,Intervenciones SAMEC,Abuso sexual,1
2021,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia de género,8
2021,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,57
2021,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Jueves,4,Llamadas,Abuso sexual,3
2021,Enero,1,Jueves,4,Llamadas,Violencia de género,64
2021,Enero,1,Jueves,4,Llamadas,Violencia familiar en curso,688
2021,Enero,1,Jueves,4,Llamadas,Violencia familiar histórica,3
2021,Enero,1,Lunes,1,Intervenciones,Abuso sexual,3
2021,Enero,1,Lunes,1,Intervenciones,Violencia de género,62
2021,Enero,1,Lunes,1,Intervenciones,Violencia familiar en curso,607
2021,Enero,1,Lunes,1,Intervenciones,Violencia familiar histórica,8
2021,Enero,1,Lunes,1,Intervenciones SAMEC,Abuso sexual,1
2021,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia de género,4
2021,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,80
2021,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Enero,1,Lunes,1,Llamadas,Abuso sexual,4
2021,Enero,1,Lunes,1,Llamadas,Violencia de género,77
2021,Enero,1,Lunes,1,Llamadas,Violencia familiar en curso,811
2021,Enero,1,Lunes,1,Llamadas,Violencia familiar histórica,9
2021,Enero,1,Martes,2,Intervenciones,Abuso sexual,4
2021,Enero,1,Martes,2,Intervenciones,Violencia de género,35
2021,Enero,1,Martes,2,Intervenciones,Violencia familiar en curso,506
2021,Enero,1,Martes,2,Intervenciones,Violencia familiar histórica,3
2021,Enero,1,Martes,2,Intervenciones SAMEC,Abuso sexual,0
2021,Enero,1,Martes,2,Intervenciones SAMEC,Violencia de género,6
2021,Enero,1,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,62
2021,Enero,1,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Martes,2,Llamadas,Abuso sexual,7
2021,Enero,1,Martes,2,Llamadas,Violencia de género,54
2021,Enero,1,Martes,2,Llamadas,Violencia familiar en curso,706
2021,Enero,1,Martes,2,Llamadas,Violencia familiar histórica,3
2021,Enero,1,Miércoles,3,Intervenciones,Abuso sexual,9
2021,Enero,1,Miércoles,3,Intervenciones,Violencia de género,44
2021,Enero,1,Miércoles,3,Intervenciones,Violencia familiar en curso,493
2021,Enero,1,Miércoles,3,Intervenciones,Violencia familiar histórica,5
2021,Enero,1,Miércoles,3,Intervenciones SAMEC,Abuso sexual,1
2021,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia de género,4
2021,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,64
2021,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Miércoles,3,Llamadas,Abuso sexual,11
2021,Enero,1,Miércoles,3,Llamadas,Violencia de género,66
2021,Enero,1,Miércoles,3,Llamadas,Violencia familiar en curso,700
2021,Enero,1,Miércoles,3,Llamadas,Violencia familiar histórica,6
2021,Enero,1,Sábado,6,Intervenciones,Abuso sexual,12
2021,Enero,1,Sábado,6,Intervenciones,Violencia de género,82
2021,Enero,1,Sábado,6,Intervenciones,Violencia familiar en curso,1047
2021,Enero,1,Sábado,6,Intervenciones,Violencia familiar histórica,8
2021,Enero,1,Sábado,6,Intervenciones SAMEC,Abuso sexual,6
2021,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia de género,7
2021,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,159
2021,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Sábado,6,Llamadas,Abuso sexual,22
2021,Enero,1,Sábado,6,Llamadas,Violencia de género,129
2021,Enero,1,Sábado,6,Llamadas,Violencia familiar en curso,1531
2021,Enero,1,Sábado,6,Llamadas,Violencia familiar histórica,8
2021,Enero,1,Viernes,5,Intervenciones,Abuso sexual,9
2021,Enero,1,Viernes,5,Intervenciones,Violencia de género,64
2021,Enero,1,Viernes,5,Intervenciones,Violencia familiar en curso,1016
2021,Enero,1,Viernes,5,Intervenciones,Violencia familiar histórica,6
2021,Enero,1,Viernes,5,Intervenciones SAMEC,Abuso sexual,4
2021,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia de género,9
2021,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,168
2021,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Enero,1,Viernes,5,Llamadas,Abuso sexual,20
2021,Enero,1,Viernes,5,Llamadas,Violencia de género,105
2021,Enero,1,Viernes,5,Llamadas,Violencia familiar en curso,1559
2021,Enero,1,Viernes,5,Llamadas,Violencia familiar histórica,6
2021,Febrero,2,Domingo,7,Intervenciones,Abuso sexual,21
2021,Febrero,2,Domingo,7,Intervenciones,Violencia de género,104
2021,Febrero,2,Domingo,7,Intervenciones,Violencia familiar en curso,1018
2021,Febrero,2,Domingo,7,Intervenciones,Violencia familiar histórica,4
2021,Febrero,2,Domingo,7,Intervenciones SAMEC,Abuso sexual,9
2021,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia de género,17
2021,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,159
2021,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Febrero,2,Domingo,7,Llamadas,Abuso sexual,42
2021,Febrero,2,Domingo,7,Llamadas,Violencia de género,162
2021,Febrero,2,Domingo,7,Llamadas,Violencia familiar en curso,1569
2021,Febrero,2,Domingo,7,Llamadas,Violencia familiar histórica,6
2021,Febrero,2,Jueves,4,Intervenciones,Abuso sexual,8
2021,Febrero,2,Jueves,4,Intervenciones,Violencia de género,31
2021,Febrero,2,Jueves,4,Intervenciones,Violencia familiar en curso,486
2021,Febrero,2,Jueves,4,Intervenciones,Violencia familiar histórica,6
2021,Febrero,2,Jueves,4,Intervenciones SAMEC,Abuso sexual,5
2021,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia de género,4
2021,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,65
2021,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Febrero,2,Jueves,4,Llamadas,Abuso sexual,17
2021,Febrero,2,Jueves,4,Llamadas,Violencia de género,44
2021,Febrero,2,Jueves,4,Llamadas,Violencia familiar en curso,675
2021,Febrero,2,Jueves,4,Llamadas,Violencia familiar histórica,6
2021,Febrero,2,Lunes,1,Intervenciones,Abuso sexual,8
2021,Febrero,2,Lunes,1,Intervenciones,Violencia de género,65
2021,Febrero,2,Lunes,1,Intervenciones,Violencia familiar en curso,631
2021,Febrero,2,Lunes,1,Intervenciones,Violencia familiar histórica,7
2021,Febrero,2,Lunes,1,Intervenciones SAMEC,Abuso sexual,5
2021,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia de género,12
2021,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,103
2021,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Febrero,2,Lunes,1,Llamadas,Abuso sexual,19
2021,Febrero,2,Lunes,1,Llamadas,Violencia de género,103
2021,Febrero,2,Lunes,1,Llamadas,Violencia familiar en curso,935
2021,Febrero,2,Lunes,1,Llamadas,Violencia familiar histórica,9
2021,Febrero,2,Martes,2,Intervenciones,Abuso sexual,9
2021,Febrero,2,Martes,2,Intervenciones,Violencia de género,55
2021,Febrero,2,Martes,2,Intervenciones,Violencia familiar en curso,528
2021,Febrero,2,Martes,2,Intervenciones,Violencia familiar histórica,4
2021,Febrero,2,Martes,2,Intervenciones SAMEC,Abuso sexual,9
2021,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia de género,6
2021,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,74
2021,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Febrero,2,Martes,2,Llamadas,Abuso sexual,19
2021,Febrero,2,Martes,2,Llamadas,Violencia de género,71
2021,Febrero,2,Martes,2,Llamadas,Violencia familiar en curso,724
2021,Febrero,2,Martes,2,Llamadas,Violencia familiar histórica,4
2021,Febrero,2,Miércoles,3,Intervenciones,Abuso sexual,13
2021,Febrero,2,Miércoles,3,Intervenciones,Violencia de género,43
2021,Febrero,2,Miércoles,3,Intervenciones,Violencia familiar en curso,497
2021,Febrero,2,Miércoles,3,Intervenciones,Violencia familiar histórica,5
2021,Febrero,2,Miércoles,3,Intervenciones SAMEC,Abuso sexual,14
2021,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia de género,1
2021,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,76
2021,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Febrero,2,Miércoles,3,Llamadas,Abuso sexual,35
2021,Febrero,2,Miércoles,3,Llamadas,Violencia de género,62
2021,Febrero,2,Miércoles,3,Llamadas,Violencia familiar en curso,710
2021,Febrero,2,Miércoles,3,Llamadas,Violencia familiar histórica,6
2021,Febrero,2,Sábado,6,Intervenciones,Abuso sexual,9
2021,Febrero,2,Sábado,6,Intervenciones,Violencia de género,85
2021,Febrero,2,Sábado,6,Intervenciones,Violencia familiar en curso,778
2021,Febrero,2,Sábado,6,Intervenciones,Violencia familiar histórica,8
2021,Febrero,2,Sábado,6,Intervenciones SAMEC,Abuso sexual,3
2021,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia de género,8
2021,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,136
2021,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Febrero,2,Sábado,6,Llamadas,Abuso sexual,17
2021,Febrero,2,Sábado,6,Llamadas,Violencia de género,131
2021,Febrero,2,Sábado,6,Llamadas,Violencia familiar en curso,1195
2021,Febrero,2,Sábado,6,Llamadas,Violencia familiar histórica,8
2021,Febrero,2,Viernes,5,Intervenciones,Abuso sexual,6
2021,Febrero,2,Viernes,5,Intervenciones,Violencia de género,55
2021,Febrero,2,Viernes,5,Intervenciones,Violencia familiar en curso,541
2021,Febrero,2,Viernes,5,Intervenciones,Violencia familiar histórica,4
2021,Febrero,2,Viernes,5,Intervenciones SAMEC,Abuso sexual,1
2021,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia de género,6
2021,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,75
2021,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Febrero,2,Viernes,5,Llamadas,Abuso sexual,7
2021,Febrero,2,Viernes,5,Llamadas,Violencia de género,74
2021,Febrero,2,Viernes,5,Llamadas,Violencia familiar en curso,773
2021,Febrero,2,Viernes,5,Llamadas,Violencia familiar histórica,4
2021,Marzo,3,Domingo,7,Intervenciones,Abuso sexual,15
2021,Marzo,3,Domingo,7,Intervenciones,Violencia de género,134
2021,Marzo,3,Domingo,7,Intervenciones,Violencia familiar en curso,936
2021,Marzo,3,Domingo,7,Intervenciones,Violencia familiar histórica,8
2021,Marzo,3,Domingo,7,Intervenciones SAMEC,Abuso sexual,3
2021,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia de género,13
2021,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,168
2021,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Marzo,3,Domingo,7,Llamadas,Abuso sexual,24
2021,Marzo,3,Domingo,7,Llamadas,Violencia de género,189
2021,Marzo,3,Domingo,7,Llamadas,Violencia familiar en curso,1467
2021,Marzo,3,Domingo,7,Llamadas,Violencia familiar histórica,9
2021,Marzo,3,Jueves,4,Intervenciones,Abuso sexual,8
2021,Marzo,3,Jueves,4,Intervenciones,Violencia de género,52
2021,Marzo,3,Jueves,4,Intervenciones,Violencia familiar en curso,543
2021,Marzo,3,Jueves,4,Intervenciones,Violencia familiar histórica,7
2021,Marzo,3,Jueves,4,Intervenciones SAMEC,Abuso sexual,4
2021,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia de género,7
2021,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,86
2021,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Marzo,3,Jueves,4,Llamadas,Abuso sexual,16
2021,Marzo,3,Jueves,4,Llamadas,Violencia de género,70
2021,Marzo,3,Jueves,4,Llamadas,Violencia familiar en curso,803
2021,Marzo,3,Jueves,4,Llamadas,Violencia familiar histórica,10
2021,Marzo,3,Lunes,1,Intervenciones,Abuso sexual,9
2021,Marzo,3,Lunes,1,Intervenciones,Violencia de género,79
2021,Marzo,3,Lunes,1,Intervenciones,Violencia familiar en curso,845
2021,Marzo,3,Lunes,1,Intervenciones,Violencia familiar histórica,4
2021,Marzo,3,Lunes,1,Intervenciones SAMEC,Abuso sexual,3
2021,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia de género,8
2021,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,172
2021,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Marzo,3,Lunes,1,Llamadas,Abuso sexual,13
2021,Marzo,3,Lunes,1,Llamadas,Violencia de género,126
2021,Marzo,3,Lunes,1,Llamadas,Violencia familiar en curso,1288
2021,Marzo,3,Lunes,1,Llamadas,Violencia familiar histórica,7
2021,Marzo,3,Martes,2,Intervenciones,Abuso sexual,9
2021,Marzo,3,Martes,2,Intervenciones,Violencia de género,72
2021,Marzo,3,Martes,2,Intervenciones,Violencia familiar en curso,596
2021,Marzo,3,Martes,2,Intervenciones,Violencia familiar histórica,8
2021,Marzo,3,Martes,2,Intervenciones SAMEC,Abuso sexual,3
2021,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia de género,9
2021,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,103
2021,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Marzo,3,Martes,2,Llamadas,Abuso sexual,12
2021,Marzo,3,Martes,2,Llamadas,Violencia de género,89
2021,Marzo,3,Martes,2,Llamadas,Violencia familiar en curso,865
