ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim4,programacion_trim4,programacion_acumulada_trim4,ejecutado_vigente_trim4,ejecutado_acumulado_trim4,porc_desvio_acum_trim4,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso,19,Impresiones y Publicaciones Parlamentarias,0,Impresiones y Publicaciones Parlamentarias,Meta,139,Composición e Impresión de Papelería y Publicaciones Parlamentarias,70,Página,Suma: el total es la suma de las cantidades,60000000,60000000,60000000,16000000,60000000,10607295,106063980,"76,77",Otras Causas,Otras Causas,"Las causas de la mayor ejecucion en las metas, se debe a la continuacion de  trabajos realizados por Convenio con Instituto Nacional de Estadistica y Censos de la Republica Argentina y trabajos electorales con el Ministerio del Interior.",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,100,Investigaciones,146,Investigación Realizada,Suma: el total es la suma de las cantidades,180,180,180,45,180,45,180,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,722,Atención al Público,251,Persona Atendida,Suma: el total es la suma de las cantidades,200000,200000,200000,50000,200000,59589,238166,"19,08",Otras Causas,Otras Causas,Por consultas por problemas con la documentación de extranjeros,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1268,Actuaciones de Oficio,30,Caso,Suma: el total es la suma de las cantidades,187,187,187,50,187,87,164,"-12,30",Otras Causas,Otras Causas,Fueron actuaciones de mayor complejidad y se prefirió arribar a resultados satisfactorios antes de iniciar nuevas actuaciones.,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,1269,Recepción de  Quejas Promovidas por los Ciudadanos,30,Caso,Suma: el total es la suma de las cantidades,10000,10000,10000,2500,10000,1897,10728,"7,28",Otras Causas,Otras Causas,Por problemas con la documentación de extranjeros,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3169,Difusión Radiofónica,1539,Programa Emitido,Suma: el total es la suma de las cantidades,54,52,52,13,52,13,52,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,319,Defensoría del Pueblo,21,Defensa de los Derechos de los Ciudadanos,0,Defensa de los Derechos de los Ciudadanos,Meta,3778,Promoción de Objetivos de Desarrollo Sostenible,1156,Taller Realizado,Suma: el total es la suma de las cantidades,4,4,4,1,4,1,4,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Indicador,70,Asistencia a Actividades de Promoción del Derecho a la Comunicación y a la Información,1436,Asistente por Actividad,Suma: el total es la suma de las cantidades,58,39,39,,,,,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,2852,Recepción de Presentaciones Promovidas por los Ciudadanos,607,Presentación,Suma: el total es la suma de las cantidades,2475,2475,2475,545,2475,188,3101,"25,29",Otras causas,Otras causas,"Las presentaciones  consignadas en la presente corresponden a las manifestaciones que recibió este organismo en relación con los siguientes universos a) 'Representaciones mediáticas consideradas inconvenientes' b)'Acceso y cumplimiento de las pautas fijadas por la normativa vigente en relación con canales, señales y frecuencias de radio' y c) 'Pedidos de capacitación y solicitudes de representación de las audiencias ante la autoridad d aplicación de la Ley.  La variación de la ejecución respecto de lo programado se fundamenta en que las presentaciones temáticas no dependen de una variable definida, sino que son producto de la coyuntura y de los hechos comunicacionales que ocurren en el país.",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,2854,Participación en Audiencias Públicas,583,Participante,Suma: el total es la suma de las cantidades,1200,1000,1000,300,1000,0,0,"-100,00",Otras causas,Otras causas,"Durante este cuarto trimestre continuamos trabajando en el diseño y planificación de la segunda Audiencia Pública Regionial que hemos planificado para el ciclo 2019. El tema convocante fue 'La libertad de expresión y los desafíos de la convergencia en la región' y el lugar de realización era la región del Litoral. Entre las misiones y funciones de la Defensoría del Público de servicios de comunicación Audiovisual se encuentra la de convocar a Audiencias Públicas regionales. Así lo define el art. 19 inciso f) de la Ley de Servicios de Comunicación Audiovisual. En este sentido, señalamos que tal como hemos informado oportunamente la primera Audiencia Pública fue convocada para ser realizada el 29 de agosto  en la Universidad Nacional de la Patagonia San Juan Bosco, ubicada en Ciudad Universitaria Km 4, 9005 Comodoro Rivadavia, Chubut.  Para ello iniciamos el procedimiento administrativo correspondiente, tal como consta en el Expediente 97. Esta Audiencia Pública regional fue postergada en razón de los sucesos sociales de público conocimiento que atravesó la provincia de Chubut. La publicidad de la Audiencia Pública ha quedado sin efecto sin perjuicio de lo estipulado en el Procedimiento de Audiencias Públicas Regionales en tanto que nos encontrábamos dentro de los tiempos que dicho procedimiento determina.  A los efectos de llevar adelante la segunda Audiencia Pública regional planificada para el ciclo 2019 hemos dado inicio al expediente 128/2019. La realización de la misma se encuentra supeditada a la existencia de crédito presupuestario tal cual consta en el mencionado expediente.",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,2855,Otorgamiento de Becas de Investigación y Capacitación,243,Becario,Suma: el total es la suma de las cantidades,150,150,150,20,150,0,0,"-100,00",Otras causas,Otras causas,Durante este cuarto trimestre no se han otorgado becas conforme a la planificación realizada para el corriente año,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,3653,Formación en Derecho a la Comunicación y Derechos de las Audiencias,583,Participante,Suma: el total es la suma de las cantidades,45000,35000,35000,14000,35000,15096,47802,"36,58",Otras causas,Otras causas,"En la categoría 'Personas Capacitadas' se contabilizan los participantes en proceso de capacitación. Tal como hemos especificado al comienzo del ciclo 2019, dichos procesos de capacitación contemplan una diversidad de actividades, como por ejemplo: seminarios, jornadas, talleres, encuentros, y también contempla las acciones realizadas desde la línea de 'Promoción', con dinámicas de participación más breves, especialmente desarrolladas en la 'Defensoría Móvil', donde se llevan a cabo actividades de difusión y formación dirigidas a la ciudadanía en general. En cuanto a la duración y frecuencia de estas actividades, también hay diferentes tipos como por ejemplo: ciclos, series y también jornadas de horas.  Asimismo, durante este cuarto trimestre del año 2019, en pos de fortaleceer la política de promoción que busca dar a conocer masivamente a la Defensoría del Público de Servicios de Comunicación Audiovisual hemos llevado adelante la última etapa de trabajo de la Defensoría Móvil en la nueva edición de Tecnópolis, la megamuestra de ciencia, tecnología, industria y arte. Esta acción de promoción en un evento masivo materializó la voluntad de esta gestión de que la Defensoría del Público de Servicios de Comunicación Audiovisual sea conocida por todos los públicos.",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,0,Defensa del Publico de Servicios de Comunicacion Audiovisual,Meta,3795,Monitoreo de Material Audiovisual de Noticieros,1045,Informe Realizado,Suma: el total es la suma de las cantidades,7,7,7,2,7,2,7,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Indicador,39,Proporción de Torturas y Malos Tratos en el Total de Casos Investigados,1187,Porcentaje,Suma: el total es la suma de las cantidades,"1,30",1,1,,,,,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Indicador,40,Proporción de Expedientes Iniciados por Torturas y Malos Tratos que llegan a Instancias de Denuncia Penal,1187,Porcentaje,Suma: el total es la suma de las cantidades,52,52,52,,,,,"0,00",-,-,-,Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1882,Atención de Internos Damnificados,1354,Caso Gestionado,Suma: el total es la suma de las cantidades,47600,49000,49000,12400,49000,17008,68699,"40,20",Otras Causas,Otras Causas,"Desde el inicio del ejercicio y como consecuencia de un mejor registro, se viene superando la UM 1354.  La aparición de nuevas actividades y la actividad de una 'delegación' adicional (aunque no está creada formalmente) aumenta la cantidad de casos gestionados).",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1900,Inspección de Centros de Detención,24,Inspección,Suma: el total es la suma de las cantidades,250,490,490,100,490,138,559,"14,08",Otras Causas,Otras Causas,"Por lo expuesto para el último trimestre y compensando la caída del tercero, es que concluimos el año en un 14,08% arriba de lo programado.",Última actualización del ejercicio 2019: 06 Julio 2020.
2019,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1900,Inspección de Centros de Detención,380,Visita,Suma: el total es la suma de las cantidades,2800,2800,2800,616,2800,617,2615,"-6,61",Otras Causas,Otras Causas,"Lamentablemente cerramos el año con un 6,61% abajo en lo que a visitas se refiere, dado que durante los trimestres 1, 2 y 4 no fue superada de manera significativa la UM y el desvío de casi un 20% del trimestre 3 nos deja en esta posición.  Como vinimos expondiendo, ajustaremos para 2020 en función de estos resultados, derivados de la mejora en la eficiencia de las visitas (dado que la cantidad de audiencias sí se incrementó).",Última actualización del ejercicio 2019: 06 Julio 2020.
